Date,Energy Required (MU),Energy Met (MU),Energy +/- (MU),Genco Thermal,Genco Hydel,Genco Total,CGS and Purchases,IPPS (GAS),NCEs & Others,AP Share of TGISTS,Grand Total,Reversible Pump Consumption,Unrestricted Peak Demand (MW),Deficit/Surplus (MW)
14-Apr-14,298.172,261.53,-36.642,97.938,13.54,111.478,136.089,10.083,3.88,0,261.53,0,12765,-1500
15-Apr-14,301.12,261.684,-39.436,99.352,14.103,113.455,135.131,10.193,2.905,0,261.684,0,12994,-1650
16-Apr-14,302.155,264.311,-37.844,103.768,12.302,116.07,135.82,9.377,3.044,0,264.311,0,13055,-1600
17-Apr-14,306.009,268.501,-37.508,105.957,9.511,115.468,139.448,9.816,3.769,0,268.501,0,13276,-1700
18-Apr-14,298.543,267.373,-31.17,103.907,8.324,112.231,141.361,10.213,3.568,0,267.373,0,13085,-1400
19-Apr-14,295.263,269.345,-25.918,105.698,7.232,112.93,144.265,9.07,3.08,0,269.345,0,12684,-1100
20-Apr-14,276.718,262.154,-14.564,102.378,7.872,110.25,138.716,9.183,4.005,0,262.154,0,11833,-650
21-Apr-14,288.011,260.656,-27.355,103.158,8.893,112.051,134.857,9.315,4.433,0,260.656,0,12507,-1200
22-Apr-14,292.807,261.284,-31.523,101.664,8.191,109.855,134.328,12.672,4.429,0,261.284,0,12713,-1500
23-Apr-14,297.23,250.39,-46.84,90.614,8.261,98.875,134.601,13.201,3.713,0,250.39,0,12585,-2000
24-Apr-14,301.889,255.932,-45.957,95.81,7.678,103.488,135.173,13.767,3.504,0,255.932,0,12892,-2000
25-Apr-14,301.53,257.716,-43.814,102.941,7.68,110.621,129.941,13.724,3.43,0,257.716,0,11922,-1000
26-Apr-14,298.103,262.963,-35.14,103.424,7.112,110.536,137.125,11.783,3.519,0,262.963,0,12677,-1600
27-Apr-14,289.215,258.378,-30.837,100.555,6.641,107.196,138.718,9.353,3.111,0,258.378,0,12269,-1350
28-Apr-14,297.009,255.702,-41.307,99.646,6.992,106.638,119.252,8.921,20.891,0,255.702,0,12707,-1750
29-Apr-14,298.184,260.564,-37.62,99.631,7.388,107.019,119.48,13.404,20.661,0,260.564,0,12776,-1600
30-Apr-14,278.037,260.901,-17.136,99.361,5.708,105.069,139.435,12.967,3.43,0,260.901,0,12160,-700
01-May-14,273.753,256.293,-17.46,97.374,6.391,103.765,139.588,9.664,3.276,0,256.293,0,12072,-750
02-May-14,284.457,255.937,-28.52,90.12,8.988,99.108,143.052,10.395,3.382,0,255.937,0,12228,-1300
03-May-14,279.09,254.447,-24.643,97.451,7.468,104.919,135.103,10.11,4.315,0,254.447,0,12429,-1100
04-May-14,263.467,253.155,-10.312,92.693,6.515,99.208,140.428,9.739,3.78,0,253.155,0,11417,-500
05-May-14,263.909,248.807,-15.102,94.765,7.391,102.156,133.086,8.946,4.619,0,248.807,0,11756,-700
06-May-14,267.995,253.097,-14.898,99.446,6.378,105.824,118.332,9.685,19.256,0,253.097,0,11648,-500
07-May-14,258.018,238.17,-19.848,92.702,6.858,99.56,124.651,9.11,4.849,0,238.17,0,11618,-800
08-May-14,254.507,242.149,-12.358,91.881,7.029,98.91,128.756,9.553,4.93,0,242.149,0,11241,-500
09-May-14,228.674,220.481,-8.193,83.865,7.182,91.047,113.263,8.982,7.189,0,220.481,0,10691,-350
10-May-14,223.726,218.756,-4.97,87.592,8.027,95.619,106.858,9.991,6.288,0,218.756,0,10975,-300
11-May-14,238.518,233.257,-5.261,90.568,7.225,97.793,121.093,9.632,4.739,0,233.257,0,10730,-200
12-May-14,252.31,243.022,-9.288,95.388,9.227,104.615,125.552,9.318,3.537,0,243.022,0,10883,-400
13-May-14,261.342,253.184,-8.158,100.368,7.647,108.015,130.871,10.688,3.61,0,253.184,0,11289,-350
14-May-14,259.416,251.764,-7.652,99.032,8.183,107.215,114.086,10.234,20.229,0,251.764,0,11172,-400
15-May-14,258.782,251.91,-6.872,98.973,8.075,107.048,111.6,12.503,20.759,0,251.91,0,11200,-400
16-May-14,265.852,251.281,-14.571,99.145,7.156,106.301,126.355,13.57,5.055,0,251.281,0,11354,-700
17-May-14,263.943,248.701,-15.242,96.119,5.213,101.332,128.013,14.274,5.082,0,248.701,0,11338,-700
18-May-14,257.426,246.85,-10.576,96.062,6.013,102.075,126.866,14.466,3.443,0,246.85,0,11005,-500
19-May-14,258.017,244.488,-13.529,96.772,4.896,101.668,124.059,14.48,4.281,0,244.488,0,11289,-600
20-May-14,249.959,237.012,-12.947,92.097,6.468,98.565,120.096,14.906,3.445,0,237.012,0,11021,-550
21-May-14,262.255,246.487,-15.768,94.183,6.145,100.328,123.996,16.312,5.851,0,246.487,0,11200,-700
22-May-14,263.084,249.677,-13.407,90.671,5.553,96.224,115.152,15.728,22.573,0,249.677,0,11497,-600
23-May-14,269.497,249.871,-19.626,88.758,6.498,95.256,117.083,16.306,21.226,0,249.871,0,11770,-900
24-May-14,269.999,249.773,-20.226,88.485,5.91,94.395,132.081,16.543,6.754,0,249.773,0,11579,-840
25-May-14,253.743,238.731,-15.012,70.374,5.052,75.426,137.094,17.953,8.258,0,238.731,0,11569,-650
26-May-14,259.136,182.21,-76.926,16.826,4.425,21.251,135.514,20.048,5.397,0,182.21,0,12836,-4000
27-May-14,261.308,227.325,-33.983,62.923,6.447,69.37,134.264,19.337,4.354,0,227.325,0,12023,-1500
28-May-14,263.349,239.431,-23.918,81.688,5.907,87.595,130.147,17.859,3.83,0,239.431,0,11315,-1000
29-May-14,266.868,236.425,-30.443,79.724,6.465,86.189,128.444,16.991,4.801,0,236.425,0,11486,-1300
30-May-14,271.233,243.052,-28.181,91.274,6.539,97.813,111.511,15.065,18.663,0,243.052,0,12260,-1200
31-May-14,275.557,247.925,-27.632,94.391,6.551,100.942,113.475,12.622,20.886,0,247.925,0,12041,-1200
01-Jun-14,264.038,248.318,-15.72,94.765,4.101,98.866,130.968,11.479,7.005,0,248.318,0,11502,-700
03-Jun-14,127.584,111.871,-15.713,42.803,3.411,46.214,48.954,13.507,3.196,0,111.871,0,6167,-655
04-Jun-14,138.957,123.857,-15.1,47.941,3.599,51.54,58.656,9.57,4.091,0,123.857,0,6292,-650
05-Jun-14,142.82,127.72,-15.1,58.039,2.24,60.279,51.803,9.979,5.659,0,127.72,0,6212,-470
06-Jun-14,139.293,129.145,-10.148,59.162,1.738,60.9,50.698,9.532,8.015,0,129.145,0,6344,-430
07-Jun-14,142.51,132.435,-10.075,56.852,1.317,58.169,55.554,10.629,8.083,0,132.435,0,6578,-420
08-Jun-14,139.322,130.754,-8.568,52.557,2.329,54.886,55.229,10.859,9.78,0,130.754,0,6092,-360
09-Jun-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jun-14,134.245,118.512,-15.733,43.974,2.548,46.522,53.572,10.236,8.182,0,118.512,0,6007,-650
11-Jun-14,135.555,123.323,-12.232,54.115,1.242,55.357,43.997,12.711,11.258,0,123.323,0,6094,-510
12-Jun-14,142.228,124.939,-17.289,55.419,2.103,57.522,48.358,9.85,9.209,0,124.939,0,6739,-720
13-Jun-14,145.273,124.217,-21.056,52.807,1.546,54.353,47.475,10.526,11.863,0,124.217,0,6859,-900
14-Jun-14,143.522,127.786,-15.736,61.371,1.983,63.354,44.426,10.013,9.993,0,127.786,0,6582,-650
15-Jun-14,144.095,124.225,-19.87,56.226,1.947,58.173,42.68,12.021,11.351,0,124.225,0,6205,-850
01-Aug-14,141.028,133.781,-7.247,46.683,10.849,57.532,80.956,0,12.321,-17.028,133.781,0,6324,-302
02-Aug-14,142.063,141.178,-0.885,46.723,8.89,55.613,84.563,0,14.586,-13.584,141.178,0,6129,0
03-Aug-14,138.358,137.77,-0.588,46.919,8.342,55.261,82.243,0.765,14.617,-15.116,137.77,0,6285,-24
04-Aug-14,145.666,139.952,-5.714,48.419,10.073,58.492,79.945,3.766,14.871,-17.122,139.952,0,6563,-238
05-Aug-14,144.572,144.572,0,45.764,12.654,58.418,83.06,3.722,15.064,-15.692,144.572,0,6329,0
06-Aug-14,146.475,146.475,0,44.546,21.484,66.03,77.359,3.402,13.396,-13.712,146.475,0,6421,0
07-Aug-14,148.283,148.134,-0.149,46.17,24.213,70.383,76.594,0,12.457,-11.3,148.134,0,6483,-6
08-Aug-14,149.451,148.009,-1.442,48.583,21.094,69.677,78.307,0,11.896,-11.871,148.009,0,6545,-100
09-Aug-14,147.043,147.043,0,45.496,23.104,68.6,68.278,7.141,11.789,-8.765,147.043,0,6469,0
10-Aug-14,144.088,144.021,-0.067,47.386,21.495,68.881,66.776,7.696,11.996,-11.328,144.021,0,6263,-3
11-Aug-14,150.264,148.623,-1.641,50.048,22.472,72.52,44.381,8.611,33.542,-10.431,148.623,0,6475,-300
12-Aug-14,147.233,146.522,-0.711,49.671,23.471,73.142,74.661,0,10.159,-11.44,146.522,0,6432,-30
13-Aug-14,147.493,146.549,-0.944,51.148,25.246,76.394,70.459,0,9.963,-10.267,146.549,0,6522,-39
14-Aug-14,147.677,144.92,-2.757,51.848,25.731,77.579,69.007,0,10.547,-12.213,144.92,0,6664,-115
15-Aug-14,146.453,146.453,0,52.419,19.554,71.973,78.931,0,10.273,-14.724,146.453,0,6477,0
16-Aug-14,143.84,143.765,-0.075,51.918,23.699,75.617,74.166,0,8.025,-14.043,143.765,0,6196,-3
17-Aug-14,141.732,141.732,0,51.913,24.517,76.43,72.572,0,6.489,-13.759,141.732,0,6167,0
18-Aug-14,138.76,137.686,-1.074,49.276,25.849,75.125,73.246,0,3.974,-14.659,137.686,0,6012,-45
19-Aug-14,142.579,140.706,-1.873,44.107,28.561,72.668,76.83,0,3.209,-12.001,140.706,0,5999,-80
20-Aug-14,146.602,139.456,-7.146,48.695,25.966,74.661,66.04,0,11.281,-12.526,139.456,0,6579,-298
21-Aug-14,148.361,135.259,-13.102,48.538,28.1,76.638,61.117,0.225,11.649,-14.37,135.259,0,6465,-546
22-Aug-14,150.606,138.537,-12.069,48.632,27.428,76.06,60.643,3.42,12.034,-13.62,138.537,0,6743,-700
23-Aug-14,147.848,139.71,-8.138,48.901,28.83,77.731,68.179,3.523,3.867,-13.59,139.71,0,6625,-340
24-Aug-14,144.52,140.462,-4.058,49.606,25.941,75.547,71.084,3.488,3.876,-13.533,140.462,0,6295,-170
25-Aug-14,135.732,135.732,0,55.921,23.726,79.647,67.276,0,5.917,-17.108,135.732,0,6308,0
26-Aug-14,132.95,132.95,0,50.773,17.039,67.812,71.63,0,12.724,-19.216,132.95,0,5824,0
27-Aug-14,122.098,122.098,0,47.332,15.831,63.163,62.28,0,11.967,-15.312,122.098,0,5477,0
28-Aug-14,116.488,116.488,0,47.206,15.092,62.298,48.948,0,21.917,-16.675,116.488,0,5382,0
29-Aug-14,115.079,115.079,0,40.5,21.168,61.668,47.066,0,21.301,-14.956,115.079,0,5214,0
30-Aug-14,120.435,120.435,0,38.778,24.311,63.089,48.281,0,22.616,-13.551,120.435,0,5572,0
31-Aug-14,121.22,121.22,0,24.672,34.47,59.142,52.52,0,24.124,-14.566,121.22,0,5490,0
01-Sep-14,125.366,125.366,0,37.207,24.284,61.491,62.439,0,15.652,-14.216,125.366,0,5705,0
02-Sep-14,132.05,130.685,-1.365,39.079,24.558,63.637,71.386,0,10.23,-14.568,130.685,0,5985,-200
03-Sep-14,139.797,136.781,-3.016,42.632,24.51,67.142,71.39,0,16.815,-18.566,136.781,0,6076,-126
04-Sep-14,137.23,137.23,0,47.961,23.131,71.092,69.95,0,17.683,-21.495,137.23,0,6102,0
05-Sep-14,136.599,136.599,0,45.591,23.612,69.203,67.851,0,20.777,-21.232,136.599,0,5966,0
06-Sep-14,127.182,127.182,0,41.449,23.259,64.708,59.464,0,22.484,-19.474,127.182,0,5407,0
07-Sep-14,124.07,124.07,0,37.818,24.585,62.403,56.837,0,21.488,-16.658,124.07,0,5417,0
08-Sep-14,131.404,131.404,0,39.78,23.804,63.584,60.062,0,22.682,-14.924,131.404,0,5766,0
09-Sep-14,135.172,135.172,0,40.783,23.051,63.834,66.698,0,20.582,-15.942,135.172,0,5799,0
10-Sep-14,141.953,141.912,-0.041,41.741,24.701,66.442,69.348,0,20.305,-14.183,141.912,0,6190,-2
11-Sep-14,143.549,141.14,-2.409,42.075,24.069,66.144,82.536,0,9.2,-16.74,141.14,0,6480,-100
12-Sep-14,143.805,143.206,-0.599,47.188,24.36,71.548,81.015,0,8.808,-18.165,143.206,0,6369,-25
13-Sep-14,140.986,140.685,-0.301,37.609,24.165,61.774,77.86,0,15.348,-14.297,140.685,0,6053,-13
14-Sep-14,138.576,138.479,-0.097,37.784,23.218,61.002,73.454,0,14.664,-10.641,138.479,0,6241,-4
15-Sep-14,136.165,135.82,-0.345,31.365,24.973,56.338,72.846,0,15.438,-8.802,135.82,0,6080,-15
16-Sep-14,129.721,129.721,0,34.636,20.018,54.654,70.568,0,17.093,-12.594,129.721,0,5767,0
17-Sep-14,126.887,126.725,-0.162,34.653,21.383,56.036,64.084,0,17.539,-10.934,126.725,0,5701,-7
18-Sep-14,127.209,126.744,-0.465,32.448,22.996,55.444,66.808,0,17.93,-13.438,126.744,0,5607,-19
19-Sep-14,130.663,130.663,0,34.653,23.908,58.561,75.603,0,8.105,-11.606,130.663,0,5882,0
20-Sep-14,130.947,129.979,-0.968,38.345,22.486,60.831,79.714,0,8.544,-19.11,129.979,0,5827,-50
21-Sep-14,129.048,125.428,-3.62,41.234,23.511,64.745,71.113,0,11.338,-21.768,125.428,0,5722,-151
22-Sep-14,135.691,127.79,-7.901,43.322,23.472,66.794,69.194,0,13.056,-21.254,127.79,0,5860,-329
23-Sep-14,140.84,136.574,-4.266,46.75,21.058,67.808,76.885,0,12.782,-20.901,136.574,0,6414,-400
24-Sep-14,138.844,135.776,-3.068,49.829,15.956,65.785,87.681,0.542,3.341,-21.573,135.776,0,6329,-250
25-Sep-14,135.701,135.701,0,49.115,10.169,59.284,87.47,0,13.182,-24.235,135.701,0,5987,0
26-Sep-14,137.583,137.583,0,47.345,14.133,61.478,83.861,0,12.561,-20.317,137.583,0,6122,0
27-Sep-14,137.2,137.2,0,51.059,17.547,68.606,86.103,0,4.164,-21.673,137.2,0,6062,0
28-Sep-14,136.161,136.161,0,56.025,18.042,74.067,80.476,0,5.34,-23.722,136.161,0,5930,0
29-Sep-14,139.494,138.513,-0.981,44.056,24.934,68.99,75.147,0,13.866,-19.49,138.513,0,6137,-50
30-Sep-14,146.259,143.307,-2.952,45.533,25.948,71.481,74.132,0.621,14.461,-17.388,143.307,0,6380,-123
01-Oct-14,145.32,145.32,0,48.177,21.092,69.269,76.146,3.727,13.46,-17.282,145.32,0,6422,0
02-Oct-14,142.218,142.218,0,47.91,10.749,58.659,86.773,1.416,12.241,-16.871,142.218,0,6196,0
03-Oct-14,140.185,139.705,-0.48,47.615,23.246,70.861,73.636,0,12.599,-17.391,139.705,0,6062,-20
04-Oct-14,144.09,144.09,0,47.968,16.655,64.623,85.643,0,12.634,-18.81,144.09,0,6477,0
05-Oct-14,144.412,144.412,0,54.53,19.695,74.225,84.411,0,3.129,-17.353,144.412,0,6482,0
06-Oct-14,140.554,140.554,0,57.342,16.777,74.119,84.345,0,3.582,-21.492,140.554,0,6226,0
07-Oct-14,139.035,139.035,0,59.687,12.263,71.95,74.144,0,12.483,-19.542,139.035,0,6292,0
08-Oct-14,139.059,139.059,0,59.023,14.682,73.705,75.721,0,12.224,-22.591,139.059,0,6330,0
09-Oct-14,138.604,138.604,0,58.911,16.542,75.453,73.248,0,11.137,-21.234,138.604,0,6002,0
10-Oct-14,138.805,138.805,0,59.654,13.807,73.461,74.514,0,11.531,-20.701,138.805,0,6058,0
11-Oct-14,133.545,133.545,0,54.717,14.453,69.17,69.474,0,13.271,-18.37,133.545,0,5993,0
12-Oct-14,127.391,108.581,-18.81,52.545,8.859,61.404,47.371,0,9.759,-9.953,108.581,0,6483,-1200
13-Oct-14,133.205,109.171,-24.034,52.66,16.638,69.298,39.726,0,7.589,-7.442,109.171,0,6206,-1100
14-Oct-14,144.665,113.951,-30.714,53.963,21.121,75.084,45.079,0,3.797,-10.009,113.951,0,6115,-1200
15-Oct-14,140.754,117.507,-23.247,52.219,21.447,73.666,40.71,0,10.697,-7.566,117.507,0,6062,-1000
16-Oct-14,141.881,120.533,-21.348,56.686,21.645,78.331,42.761,0,9.814,-10.373,120.533,0,6383,-1000
17-Oct-14,143.586,122.58,-21.006,53.909,19.565,73.474,54.598,0,10.975,-16.467,122.58,0,6373,-900
18-Oct-14,141.943,120.201,-21.742,51.095,12.447,63.542,62.428,0,10.609,-16.378,120.201,0,6437,-920
19-Oct-14,134.874,112.537,-22.337,48.475,10.38,58.855,61.216,0,11.282,-18.816,112.537,0,5743,-930
20-Oct-14,135.684,113.864,-21.82,47.624,9.901,57.525,58.937,0.425,12.547,-15.57,113.864,0,5884,-910
21-Oct-14,136.912,120.684,-16.228,54.766,6.8,61.566,67.059,2.09,6.603,-16.634,120.684,0,6025,-675
22-Oct-14,135.678,120.333,-15.345,55.814,8.654,64.468,65.943,3.859,6.275,-20.212,120.333,0,6118,-650
23-Oct-14,136.774,121.654,-15.12,54.206,8.065,62.271,62.242,3.975,11.218,-18.052,121.654,0,6219,-700
24-Oct-14,129.173,115.139,-14.034,55.466,8.073,63.539,54.293,3.619,10.926,-17.238,115.139,0,6080,-585
25-Oct-14,133.558,120.881,-12.677,53.378,7.568,60.946,65.762,3.692,9.728,-19.247,120.881,0,6080,-530
26-Oct-14,119.156,107.25,-11.906,50.162,6.932,57.094,54.777,3.544,8.408,-16.573,107.25,0,5425,-500
27-Oct-14,113.589,101.661,-11.928,49.906,7.554,57.46,50.479,3.429,8.212,-17.919,101.661,0,4455,500
28-Oct-14,116.829,105.321,-11.508,54.331,5.85,60.181,48.938,3.445,8.362,-15.605,105.321,0,5740,-500
29-Oct-14,125.157,115.692,-9.465,49.721,6.283,56.004,70.874,3.479,3.133,-17.798,115.692,0,5487,-400
30-Oct-14,123.042,114.742,-8.3,49.859,6.382,56.241,72.309,3.481,3.574,-20.863,114.742,0,5530,-400
31-Oct-14,127.874,122.374,-5.5,49.774,9.703,59.477,65.637,4.891,11.07,-18.701,122.374,0,5667,-250
01-Nov-14,131.94,123.963,-7.977,48.027,8.043,56.07,74.353,5.309,9.301,-21.07,123.963,0,5839,-500
02-Nov-14,124.646,119.446,-5.2,48.536,7.42,55.956,69.824,4.905,9.885,-21.124,119.446,0,5428,-220
03-Nov-14,127.423,122.863,-4.56,52.963,7.388,60.351,73.804,4.083,9.535,-24.91,122.863,0,5587,-200
04-Nov-14,131.31,127.514,-3.796,60.557,8.215,68.772,73.098,3.772,7.688,-25.816,127.514,0,5804,-160
05-Nov-14,126.148,126.148,0,58.235,8.061,66.296,68.542,3.776,8.85,-21.316,126.148,0,5577,0
06-Nov-14,126.16,126.16,0,58.936,9.038,67.974,70.136,4.365,2.962,-19.277,126.16,0,5658,0
07-Nov-14,128.19,127.95,-0.24,62.587,8.678,71.265,67.238,4.808,2.986,-18.347,127.95,0,5689,-10
08-Nov-14,133.111,133.111,0,64.127,9.612,73.739,61.653,6.203,9.08,-17.564,133.111,0,5888,0
09-Nov-14,127.603,125.803,-1.8,55.192,9.896,65.088,68.549,6.582,3.343,-17.759,125.803,0,5528,-80
10-Nov-14,127.703,127.382,-0.321,53.742,10.543,64.285,63.082,6.388,11.833,-18.206,127.382,0,5689,-20
11-Nov-14,129.706,128.066,-1.64,54.645,10.474,65.119,61.924,7.212,13.547,-19.736,128.066,0,5766,-70
12-Nov-14,130.68,130.569,-0.111,51.509,7.655,59.164,68.233,8.41,13.468,-18.706,130.569,0,5652,-5
13-Nov-14,120.293,120.293,0,49.095,7.846,56.941,61.782,8.86,12.784,-20.074,120.293,0,5544,0
14-Nov-14,119.702,118.844,-0.858,50.089,9.698,59.787,66.522,8.702,4.884,-21.051,118.844,0,5603,-35
15-Nov-14,124.538,124.538,0,55.926,8.258,64.184,64.896,8.936,5.475,-18.953,124.538,0,5684,0
16-Nov-14,124.764,124.764,0,58.071,7.88,65.951,57.374,6.445,16.861,-21.867,124.764,0,5487,0
17-Nov-14,129.102,129.102,0,59.57,8.12,67.69,59.05,9.703,12.754,-20.095,129.102,0,5652,0
18-Nov-14,128.927,128.927,0,62.949,7.497,70.446,56.348,9.903,13.296,-21.066,128.927,0,5728,0
19-Nov-14,128.287,125.487,-2.8,57.654,10.321,67.975,61.584,10.125,10.933,-25.13,125.487,0,5496,-120
20-Nov-14,131.179,130.466,-0.713,59.801,9.154,68.955,59.847,15.955,11.515,-25.806,130.466,0,6043,-300
21-Nov-14,129.789,129.529,-0.26,57.872,9.269,67.141,59.937,12.43,11.987,-21.966,129.529,0,5643,-11
22-Nov-14,130.525,125.558,-4.967,58.469,10.868,69.337,67.412,9.035,4.159,-24.385,125.558,0,5614,-200
23-Nov-14,131.259,129.449,-1.81,53.35,8.777,62.127,74.689,8.441,4.747,-20.555,129.449,0,5656,-75
24-Nov-14,133.523,132.674,-0.849,57.035,8.64,65.675,65.85,8.248,13.974,-21.073,132.674,0,5729,-50
25-Nov-14,130.569,129.727,-0.842,62.3,9.261,71.561,57.791,8.951,13.568,-22.144,129.727,0,5744,-50
26-Nov-14,131.842,131.842,0,66.798,7.257,74.055,60.295,8.686,11.302,-22.496,131.842,0,5969,0
27-Nov-14,132.188,132.188,0,70.001,8.811,78.812,56.546,9.301,11.7,-24.171,132.188,0,5987,0
28-Nov-14,129.295,129.295,0,66.938,10.232,77.17,54.521,10.017,9.084,-21.497,129.295,0,6030,0
29-Nov-14,131.702,124.359,-7.343,49.993,9.218,59.211,58.258,13.544,12.192,-18.846,124.359,0,5992,-325
30-Nov-14,129.064,128.435,-0.629,51.751,7.262,59.013,72.263,13.933,5.221,-21.995,128.435,0,5613,-25
01-Dec-14,130.619,128.129,-2.49,51.087,9.646,60.733,70.826,13.185,5.136,-21.751,128.129,0,5851,-100
02-Dec-14,133.162,133.162,0,52.662,8.761,61.423,68.72,12.56,12.09,-21.631,133.162,0,5765,0
03-Dec-14,133.122,133.122,0,50.296,9.049,59.345,71.649,9.137,11.008,-18.017,133.122,0,5833,0
04-Dec-14,132.37,132.37,0,54.106,9.443,63.549,67.775,9.956,12.246,-21.156,132.37,0,5720,0
05-Dec-14,135.116,135.116,0,58.104,10.339,68.443,67.805,10.117,12.705,-23.954,135.116,0,5860,0
06-Dec-14,135.04,135.04,0,60.616,9.655,70.271,63.607,9.622,13.576,-22.036,135.04,0,5976,0
07-Dec-14,131.625,131.625,0,59.325,8.131,67.456,62.913,10.044,12.34,-21.128,131.625,0,5705,0
08-Dec-14,135.316,135.316,0,53.279,8.101,61.38,80.441,9.66,3.954,-20.119,135.316,0,5763,0
09-Dec-14,142.463,142.463,0,58.154,8.318,66.472,80.934,10.089,4.445,-19.477,142.463,0,5931,0
10-Dec-14,137.85,137.85,0,51.91,9.268,61.178,84.414,9.135,5.324,-22.201,137.85,0,5888,0
11-Dec-14,134.325,134.325,0,52.052,7.316,59.368,73.398,10.283,11.61,-20.334,134.325,0,5863,0
12-Dec-14,129.483,129.483,0,53.256,8.732,61.988,68.544,7.105,12.722,-20.876,129.483,0,5632,0
13-Dec-14,129.275,129.275,0,51.41,7.954,59.364,71.135,7.812,12.197,-21.233,129.275,0,5645,0
14-Dec-14,127.302,127.302,0,49.822,7.756,57.578,69.29,10.112,12.192,-21.87,127.302,0,5534,0
15-Dec-14,132.002,132.002,0,52.256,8.015,60.271,71.889,9.231,13.033,-22.422,132.002,0,5663,0
16-Dec-14,136.515,136.515,0,51.476,6.667,58.143,85.239,9.078,5.297,-21.242,136.515,0,5782,0
17-Dec-14,134.063,134.063,0,47.483,7.172,54.655,83.691,8.356,5.025,-17.664,134.063,0,5842,0
18-Dec-14,131.396,131.396,0,43.86,8.414,52.274,73.103,6.182,19.146,-19.309,131.396,0,5692,0
19-Dec-14,129.977,129.977,0,48.343,6.675,55.018,75.468,8.695,11.496,-20.7,129.977,0,5584,0
20-Dec-14,130.025,130.025,0,50.662,7.522,58.184,71.634,9.496,12.676,-21.965,130.025,0,5708,0
21-Dec-14,127.58,127.58,0,49.124,8.006,57.13,72.868,8.834,11.259,-22.511,127.58,0,5507,0
22-Dec-14,132.411,132.411,0,53.131,7.847,60.978,71.003,9.183,13.501,-22.254,132.411,0,5663,0
23-Dec-14,128.951,128.798,-0.153,50.52,8.501,59.021,69.795,9.254,12.94,-22.212,128.798,0,5631,-6
24-Dec-14,133.339,131.84,-1.499,54.178,6.53,60.708,76.804,10.061,13.496,-29.229,131.84,0,5697,-60
25-Dec-14,131.273,130.913,-0.36,56.062,7.197,63.259,74.812,8.942,12.877,-28.977,130.913,0,5704,-15
26-Dec-14,129.452,129.452,0,59.937,10.025,69.962,64.846,9.423,13.149,-27.928,129.452,0,5770,0
27-Dec-14,129.097,127.741,-1.356,66.721,9.209,75.93,56.701,8.369,13.344,-26.603,127.741,0,5642,-60
28-Dec-14,129.839,129.839,0,62.832,6.735,69.567,74.155,8.995,5.086,-27.964,129.839,0,5825,0
29-Dec-14,125.577,125.374,-0.203,61.513,7.696,69.209,67.17,7.941,4.064,-23.01,125.374,0,5564,-10
30-Dec-14,125.001,125.001,0,62.412,7.503,69.915,55.519,9.095,12.984,-22.512,125.001,0,5654,0
31-Dec-14,130.112,130.112,0,64.414,7.552,71.966,55.091,8.56,14.512,-20.017,130.112,0,5666,0
01-Jan-15,131.501,131.501,0,60.995,7.408,68.403,69.695,9.237,12.112,-27.946,131.501,0,5963,0
02-Jan-15,135.684,135.684,0,60.541,8.876,69.417,81.232,7.32,2.999,-25.284,135.684,0,6044,0
03-Jan-15,136.575,136.089,-0.486,62.718,10.78,73.498,76.218,9.101,3.394,-26.122,136.089,0,5827,-20
04-Jan-15,136.887,136.887,0,63.669,7.343,71.012,68.859,9.205,11.929,-24.118,136.887,0,6038,0
05-Jan-15,138.566,138.307,-0.259,63.355,9.581,72.936,68.568,5.76,12.815,-21.772,138.307,0,6044,-12
06-Jan-15,138.846,138.846,0,65.33,7.98,73.31,69.894,8.475,11.917,-24.75,138.846,0,6142,0
07-Jan-15,137.209,137.209,0,63.069,7.721,70.79,72.797,8.85,11.174,-26.402,137.209,0,6276,0
08-Jan-15,137.859,137.859,0,63.734,8.038,71.772,70.42,7.986,11.768,-24.087,137.859,0,6256,0
09-Jan-15,135.199,135.199,0,59.033,8.095,67.128,81.433,8.353,3.37,-25.085,135.199,0,5989,0
10-Jan-15,136.159,136.159,0,61.436,8.299,69.735,80.496,8.653,3.579,-26.304,136.159,0,6035,0
11-Jan-15,131.173,131.173,0,62.663,7.704,70.367,76.149,7.53,3.71,-26.583,131.173,0,5994,0
12-Jan-15,132.813,132.813,0,63.169,9.276,72.445,63.716,7.635,12.585,-23.568,132.813,0,6392,0
13-Jan-15,136.996,136.996,0,63.077,9.45,72.527,66.676,7.957,11.387,-21.551,136.996,0,6165,0
